id,question,gold,n_entities,n_entities_present,all_entities_present,substring_covered,context_chars
38be3008086a11ebbd5fac1f6bf848b6,"Which film was released more recently, Hotel Reserve or Return To The Hiding Place?",Return To The Hiding Place,4,4,True,True,41798
cc98efde0bdd11eba7f7acde48001122,Where was the mother of Berengaria Of Portugal born?,Barcelona,3,3,True,True,42568
ab28bfb6097d11ebbdb0ac1f6bf848b6,"Which film came out first, Mama'S Little Pirate or Beauties On Motor Scooters?",Mama'S Little Pirate,4,4,True,True,39320
90c8793c087411ebbd67ac1f6bf848b6,"Which film has the director who is older than the other, Airheads or Return To Cabin By The Lake? ",Return To Cabin By The Lake,6,4,False,True,39508
0c3dba160bde11eba7f7acde48001122,Where does Sharon Tiller's husband work at?,UC Berkeley,3,3,True,True,38597
8bc6a73a0bb011ebab90acde48001122,Who is the maternal grandmother of Sancho Ramírez?,"Garsenda, Heiress of Bigorre",3,2,False,False,37993
6355d0d1095011ebbdaeac1f6bf848b6,Are Chemours and Hadag located in the same country?,no,4,4,True,True,43082
87e4e1e0088b11ebbd6fac1f6bf848b6,Are Antoine Jean-Baptiste Thomas and Canardo (Rapper) of the same nationality?,yes,3,3,True,True,38522
8820c510086411ebbd5eac1f6bf848b6,"Which film has the director died first, Raiders Of Red Gap or A Day Of Fury?",Raiders Of Red Gap,6,4,False,True,40909
ba015944086611ebbd5eac1f6bf848b6,Do both films: A Slave Of Vanity and Grace Of My Heart have the directors from the same country?,yes,5,5,True,True,41522
54014a680baf11ebab90acde48001122,Who is Felicia Of Roucy's mother-in-law?,Ermesinda of Bigorre,3,3,True,True,38518
85b6ab18087e11ebbd6bac1f6bf848b6,"Which film has the director who was born first, Folly To Be Wise or The Jerk?",Folly To Be Wise,6,5,False,True,39678
8308df9e08a311ebbd7bac1f6bf848b6,"Who died earlier, Emanuel Sayles or Božena Němcová?",Božena Němcová,4,4,True,True,38448
4139616c08d311ebbd96ac1f6bf848b6,"Who is younger, Lorenzo Zazzeri or Eliška Krásnohorská?",Lorenzo Zazzeri,4,4,True,True,36642
fbf8fd9e0bda11eba7f7acde48001122,Where did the performer of song Karma (Alicia Keys Song) study?,Columbia,3,3,True,True,42362
593584760bb011ebab90acde48001122,"Who is the paternal grandfather of Prince Charles Louis, Duke Of Chartres?","Henri, Count of Paris",3,3,True,True,39728
4397f3460bde11eba7f7acde48001122,What is the place of birth of the performer of song Somebody Slap Me?,Apopka,3,2,False,False,42414
a5937fe00baf11ebab90acde48001122,Who is the maternal grandfather of Archduchess Maria Theresa Of Austria (1862–1933)?,Ferdinand II of the Two Sicilies,3,3,True,True,42753
f26542c808c511ebbd8fac1f6bf848b6,"Which film has the director died later, Rosaura At 10 O'Clock or Uncle'S New Blazer?",Rosaura At 10 O'Clock,6,5,False,True,39979
551e024408a611ebbd7fac1f6bf848b6,Do both films Interview With A Hitman and The Last Coupon have the directors from the same country?,yes,5,5,True,False,39727
bca5eaaf089b11ebbd78ac1f6bf848b6,"Who is younger, Carlos Reyté or Dominic Jacotin Gamble?",Carlos Reyté,4,4,True,True,37297
08f5c0bc0bdc11eba7f7acde48001122,Where was the director of film Flags And Waves born?,Toronto,4,2,False,False,39294
0d9251260baf11ebab90acde48001122,Who is the sibling-in-law of Jean Tangye?,Nigel Tangye,3,3,True,True,37053
e9e18ee608d811ebbd9cac1f6bf848b6,"Which film was released first, Kalaya Tasmai Namaha or Undercover With The Kkk?",Undercover With The Kkk,4,4,True,True,37089
5674280a0bdd11eba7f7acde48001122,Where was the wife of Gerry Neugebauer born?,New York,3,3,True,True,38717
49ccfdfa08ce11ebbd94ac1f6bf848b6,"Which film has the director who is older, Amira & Sam or Fat Man And Little Boy?",Fat Man And Little Boy,6,4,False,True,38168
d73fa07c0bdd11eba7f7acde48001122,"What is the date of death of Alfonso Pérez De Guzmán, 5Th Duke Of Medina Sidonia's father?",1507,3,3,True,True,41156
1900f7600baf11ebab90acde48001122,"Who is Thomas Stafford, 3Rd Earl Of Stafford's father?","Hugh de Stafford, 2nd Earl of Stafford",3,3,True,True,38346
042a249a0bde11eba7f7acde48001122,Where was the director of film Eight Days A Week (Film) born?,Rockville,3,3,True,True,43592
8b9607820bd911eba7f7acde48001122,Who is the father of the director of film Tiger Cage (Film)?,Yuen Siu-tien,3,3,True,True,40640
f52452fc0bda11eba7f7acde48001122,Where was the place of death of Thaddeus P. Mott's father?,New York,3,3,True,True,38906
90c0b632086c11ebbd61ac1f6bf848b6,"Which film whose director is younger, Traces Of A Dragon or Moonnupookkal?",Traces Of A Dragon,6,4,False,True,37541
0984e6aa0bde11eba7f7acde48001122,What is the place of birth of the director of film Man At The Carlton Tower?,Wiltshire,3,2,False,False,40996
eeb017fa0bdd11eba7f7acde48001122,Where was the place of death of James Adam (Architect)'s father?,Edinburgh,3,3,True,True,41064
5760bd8208b311ebbd86ac1f6bf848b6,"Which film has the director born first, S Durga or Sweet Emma, Dear Böbe?","Sweet Emma, Dear Böbe",6,5,False,True,40627
23d98c100bdc11eba7f7acde48001122,"When was George Howard, 11Th Earl Of Carlisle's father born?",8 March 1867,3,3,True,True,39722
5db7d3f00bdd11eba7f7acde48001122,Where was the director of film The Poll Diaries born?,Göttingen,3,2,False,False,39217
642b190c0bda11eba7f7acde48001122,Who is the spouse of the director of film The Invisible Menace?,Maureen O'Sullivan,3,2,False,False,40156
cda459160bda11eba7f7acde48001122,Who is the father of the director of film Palo Alto (2013 Film)?,Gian-Carlo Coppola,3,3,True,True,41917
996b6cd60bdd11eba7f7acde48001122,What nationality of the company that published Safeguard (Magazine)?,Canadian,3,3,True,True,44413
cc3587140bdd11eba7f7acde48001122,What nationality is Humehume's father?,Kingdom of Hawaiʻi,3,2,False,False,40615
3733d61a0bde11eba7f7acde48001122,What nationality is the director of film 3096 Days?,American,3,3,True,True,38315
b64f541e088d11ebbd70ac1f6bf848b6,"Which film has the director who was born later, Illusions (1982 Film) or It'S A Wonderful Afterlife?",It'S A Wonderful Afterlife,6,4,False,True,40408
d2b2c30008a811ebbd7fac1f6bf848b6,"Which film has the director who was born later, Sylvie Et Le Fantôme or Sky Patrol?",Sylvie Et Le Fantôme,6,5,False,True,37715
65fa28440bdb11eba7f7acde48001122,What nationality is the composer of song Chiquilla (Julio Iglesias Song)?,Spanish,3,3,True,True,40369
15d1892108ef11ebbda8ac1f6bf848b6,"Who was born later, Vincenzo Lapuma or Sy Kattelson?",Sy Kattelson,4,4,True,True,37830
81ca57e60bdc11eba7f7acde48001122,Where was the director of film Age-Old Friends born?,"Winnipeg, Manitoba",3,2,False,False,38886
a9a7d5580bdd11eba7f7acde48001122,Where was the place of death of Cyril Holland's father?,Paris,3,3,True,True,38822
3685f31a0bde11eba7f7acde48001122,Where did Mate Meštrović's father graduate from?,Academy of Fine Arts Vienna,3,3,True,True,41180
19e6c50608d711ebbd99ac1f6bf848b6,"Which film whose director is younger, College Lovers or The Dixie Flyer?",College Lovers,6,5,False,True,42490
bb72bde108a711ebbd7fac1f6bf848b6,"Who was born earlier, Monica Roșu or Bruno Bizarro?",Bruno Bizarro,4,4,True,True,37864
8879d5b60bb011ebab90acde48001122,Who is the father-in-law of Prince Feodor Alexandrovich Of Russia?,Grand Duke Paul Alexandrovich of Russia,3,3,True,True,39585
cdab733e086711ebbd5eac1f6bf848b6,"Do both films, Stagecoach Express (Film) and Cape Fear (1962 Film), have the directors who are from the same country?",no,6,6,True,True,40262
29bf69d20bb011ebab90acde48001122,Who is the stepmother of Sara Ali Khan?,Kareena Kapoor,3,3,True,True,39754
b672c1ee0bdd11eba7f7acde48001122,What is the place of birth of the composer of film Inherent Vice (Film)?,Oxford,3,3,True,True,39506
5bbe52ec08e311ebbda4ac1f6bf848b6,"Which film was released earlier, Striporama or The World And His Wife?",The World And His Wife,4,4,True,True,40868
2ccc68a108fe11ebbdadac1f6bf848b6,"Which magazine came out first, Entertain Magazine or Woman'S Century?",Woman'S Century,4,4,True,True,39891
d9f5fd9a0bdb11eba7f7acde48001122,What is the place of birth of the director of film Being Human (2005 Film)?,"Montreal, Quebec",3,3,True,True,38778
8dcaaf24089811ebbd77ac1f6bf848b6,"Which film has the director died first, I Like Only You or Brother Rat?",I Like Only You,6,5,False,True,38458
c9a769c608be11ebbd8aac1f6bf848b6,"Who was born first, Hywel Teifi Edwards or Felix Schuster?",Felix Schuster,4,3,False,True,36688
8cd1b0020bdd11eba7f7acde48001122,What is the place of birth of Atang De La Rama's husband?,Hagonoy,3,2,False,False,40798
597a839c0bdc11eba7f7acde48001122,"Where was the place of death of Elizabeth Fitzalan, Duchess Of Norfolk's husband?",Venice,4,4,True,True,38660
48d7196a08df11ebbda0ac1f6bf848b6,"Which film has the director who was born first, Everybody'S Hobby or Ghosts Of Abu Ghraib?",Everybody'S Hobby,6,2,False,False,39997
096e42ba0bde11eba7f7acde48001122,Where does Gwen Graham's father work at?,Harvard,3,3,True,True,41013
5a733ed40bdb11eba7f7acde48001122,Who founded the company that published Moulin Rouge (Magazine)?,Sergey S. Rodionov,3,3,True,True,42567
2e419977088111ebbd6dac1f6bf848b6,"Which film has the director died first, To Mary – With Love or Five Little Peppers And How They Grew?",To Mary – With Love,8,6,False,True,38987
8cd3fe6c0baf11ebab90acde48001122,Who is Colgú Mac Faílbe Flaind's uncle?,Fíngen mac Áedo Duib,3,3,True,True,37554
6c7f03240bdb11eba7f7acde48001122,Where was the husband of Jeanne Raunay born?,Évreux,3,2,False,False,40794
a66836a00bdb11eba7f7acde48001122,Who is the father of the director of film Someone I Loved?,Jean-Claude Deret,4,3,False,False,38074
bd036cfc088811ebbd6eac1f6bf848b6,Are The Romance Of Max and Venus (1929 Film) from the same country?,yes,3,3,True,False,39712
0b86c27208c611ebbd90ac1f6bf848b6,"Which film came out earlier, This Night Is Still Ours or Huma Gun Anmogaldi?",Huma Gun Anmogaldi,4,4,True,True,36861
d3cbda480bdb11eba7f7acde48001122,Where was the director of film Kadathanaattu Maakkam born?,Pulinkunnoo,3,3,True,True,37574
498dc8a2089111ebbd72ac1f6bf848b6,"Which film has the director died later, Dahleez or The Lights Of Buenos Aires?",Dahleez,7,6,False,True,38615
578144840bde11eba7f7acde48001122,Where did the director of film Shock Treatment (1964 Film) study?,UCLA,3,2,False,False,39204
cce18dc7086211ebbd5dac1f6bf848b6,Are director of film Count Five And Die and director of film The Green Jacket both from the same country?,yes,5,5,True,False,40493
350ec8b80bde11eba7f7acde48001122,Where was the composer of song By The Beautiful Sea (Song) born?,"Atlantic City, New Jersey",3,3,True,True,38152
711449320bde11eba7f7acde48001122,What is the place of birth of the editor of magazine Scrutiny (Journal)?,Cambridge,3,3,True,True,41293
c1bc7e500bdd11eba7f7acde48001122,Where was the wife of Lou Breslow born?,"Dayton, Ohio",3,2,False,False,39636
53ab316c08b911ebbd88ac1f6bf848b6,"Which film has the director who died later, The Fatal Mistake or The Devil'S Hairpin?",The Devil'S Hairpin,6,4,False,True,42783
567300700bdc11eba7f7acde48001122,Who is the spouse of the composer of song Know Bout Me?,Beyoncé,4,2,False,False,39768
f4c977620bdd11eba7f7acde48001122,Where was the composer of song The Trail Of The Lonesome Pine (Song) born?,"Atlantic City, New Jersey",3,3,True,True,43811
9bc54aba0bdd11eba7f7acde48001122,What is the place of birth of the performer of song Merry-Go-Round (Ayumi Hamasaki Song)?,Fukuoka,3,3,True,True,39079
b017cdec0bda11eba7f7acde48001122,What is the place of birth of the director of film Raise Your Voice?,"Burbank, California",3,2,False,False,39041
434dea7708d211ebbd95ac1f6bf848b6,"Who lived longer, Ludwig Elsbett or Pamela Ann Rymer?",Ludwig Elsbett,6,6,True,True,37626
6add3d560bdb11eba7f7acde48001122,What nationality is the director of film Paradox (2016 Film)?,New Zealand,3,2,False,False,38846
f7ddb2ce0bdd11eba7f7acde48001122,Where was the wife of Pierre-Marie Gault De Saint-Germain born?,Warsaw,3,3,True,True,40141
cce5bb160bdd11eba7f7acde48001122,Why did the composer of song Waspman die?,overdose,3,3,True,True,39655
7e6280500bdd11eba7f7acde48001122,What is the place of birth of the director of film Tammy And The T-Rex?,British,3,3,True,True,40765
3cc3895c08cf11ebbd94ac1f6bf848b6,"Which film has the director who died first, The Love Trader or Clancy Of The Mounted?",Clancy Of The Mounted,7,4,False,True,40118
e73a5394089211ebbd74ac1f6bf848b6,"Which film has the director who died first, Vice Raid or The Courier Of Lyon?",Vice Raid,6,5,False,True,37980
cd4ceac40bd911eba7f7acde48001122,Where was the place of death of the composer of song Love Is Here To Stay?,Hollywood,3,3,True,True,39779
f364ff4c0bae11ebab90acde48001122,Who is Anne Woodville's father-in-law?,"Edmund Grey, 1st Earl of Kent",3,2,False,False,41371
62aa2da40bb011ebab90acde48001122,Who is the maternal grandmother of Prince Dmitri Alexandrovich Of Russia?,Maria Feodorovna,3,3,True,True,40313
ccd086f80bdb11eba7f7acde48001122,Where was the director of film Do You Believe? (Film) born?,American,3,3,True,True,38011
bd46e5d20baf11ebab90acde48001122,Who is the maternal grandfather of Amaury De Montfort (Died 1241)?,Bouchard V de Montmorency,3,3,True,True,36518
006d81bc0bde11eba7f7acde48001122,What nationality is the performer of song When The Stars Go Blue?,America,3,3,True,True,39011
78107ec8097611ebbdb0ac1f6bf848b6,"Are both villages, Rhosgoch and Qaleh-Ye Sahar, located in the same country?",no,4,3,False,True,38115
a431a93808d511ebbd98ac1f6bf848b6,"Which film has the director born earlier, The Korean Wedding Chest or True To The Navy?",True To The Navy,6,5,False,True,37962
05b1ac800bdd11eba7f7acde48001122,Where was the director of film Broadway Gold born?,New York,3,3,True,True,42755
3143ca94096011ebbdafac1f6bf848b6,"Which film was released earlier, Hirer Angti or Torn From The Flag?",Hirer Angti,4,4,True,True,38788
fb52e1ec0bdb11eba7f7acde48001122,What is the place of birth of the performer of song Take A Picture (Carly Rae Jepsen Song)?,Mission,3,3,True,True,39993
