id,question,gold,n_entities,n_entities_present,all_entities_present,substring_covered,context_chars
2hop__35445_22458,What is the full name of the organization that publishes he Laws of the Game?,International Federation of Association Football,2,2,True,True,45670
4hop1__15567_59747_211319_557671,Which county shares a border with the county where the most populous city in the state that sentenced Demarcus Sears to death is located?,Presque Isle County,4,1,False,False,47448
2hop__800166_156034,What is the river where Long Spruce Generating Station is located a tributary of?,Hudson's Bay,2,1,False,True,43689
3hop1__79039_131926_89261,Where does the body of water by the home of the Juicy Lucy empty into the gulf of Mexico?,the Mississippi River Delta,3,3,True,True,45516
2hop__85325_88165,Who did the person who married their half sister in the bible marry after the death of sarah?,Keturah,2,2,True,True,42111
3hop1__9285_5188_86687,"When did the country the top-ranking Warsaw Pact operatives came from, despite it being headquartered in the country known as the nobilities commonwealth, agree to a unified Germany inside NATO?",May 1990,3,3,True,True,50782
2hop__96812_130869,The Small Cowper Madonna painting is displayed in what state?,"Washington, D.C.",2,2,True,True,42922
2hop__130867_54221,What time of day can you start purchasing alcohol in the state that includes Narraguagus High School?,5am,2,2,True,True,43428
2hop__95970_152907,What city is the star of Sous les pieds des femmes from?,La Goulette,2,1,False,False,38281
3hop2__607269_467331_162182,In what region of the country where Ha Hoa is located is the city where Zone 5 Military Museum is found?,South Central Coast,3,3,True,True,45018
3hop1__617062_127905_67954,Who won the All-Star MVP for the league that the team that Jim Wilson plays for is a part of?,Alex Bregman,3,3,True,True,41712
4hop2__161324_14670_8987_8529,"A country's military branch, the equivalent of which in the US contains the Air Defense Artillery, was unprepared for the invasion of the country occupied by the Nazi's. When was the word ""Slavs"" used in the national anthem of the unprepared country?",1943–1992,4,4,True,True,48657
4hop3__373573_132409_223216_35031,The band Pathology formed in a city whose urban area ranks where by size among the urban areas of the state where the Still Swingin' song's band formed?,third-largest,4,3,False,False,41296
3hop2__132957_593597_40768,"When did the maker of Acura Legend, the manufacturer of Scion Fuse and Nissan open US assembly plants?",1981,3,3,True,True,46090
2hop__77832_159673,The actor who plays copper in Fox and the Hound is a character in which film?,The Hateful Eight,2,1,False,False,43878
2hop__142699_67465,When did the rapper on On and On and Beyond release Best day Ever?,"March 11, 2011",2,2,True,True,42206
2hop__227031_144857,What is the name of the city where Tess Gallagher's spouse was born in?,Clatskanie,2,2,True,True,40109
2hop__256553_617289,Who is the uncle of Liu Bin?,Liu Yin,2,2,True,True,40783
2hop__85993_512508,What was the person who discovered that nuclei of atoms contained neutrons with no charge a participant in?,Manhattan Project,2,2,True,True,46649
4hop2__71753_729371_70784_79935,When was the region that lies to the north of where Israel is located and the location of Operation Earnest Will established?,1930,4,2,False,False,48152
3hop1__90327_83076_319330,Who is the child of the president who suffered a major defeat when the body which approves members of the American cabinet refused to ratify the Versailles treaty?,Jessie Woodrow Wilson,3,3,True,True,48043
2hop__756620_127399,What year did the Leone brothers start their band?,2005,2,2,True,True,42999
3hop1__389761_567566_84283,Who owns the record label of the Another Page performer?,Warner Music Group,3,3,True,True,41799
3hop1__689538_547811_80702,What is the name of the famous bridge in the city where the composer of La costanza trionfante degl'amori e de gl'odii was born?,Rialto Bridge,3,3,True,True,44840
2hop__811015_3300,What season was the performer of Blue Skies on?,season three,2,1,False,False,43364
3hop2__127483_60649_10557,"What was the form of the language Auctor is in, used in the era of the Frankish king who created the Holy Roman Empire, later known as?",Medieval Latin,3,3,True,True,48532
2hop__527400_159673,"This cast member in ""Search for the Gods"" also plays a character in which film?",The Hateful Eight,2,1,False,False,42176
2hop__67660_158861,What actor had the role of the narrator of How I Met Your Mother?,Josh Radnor,2,2,True,True,47533
2hop__683203_72813,Who does the performer of Don't Be Cruel play in the wire?,a Western District uniformed officer,2,2,True,True,42816
3hop1__798544_514761_594810,What record label does the spouse of the performer of Somethin' Bad belong to?,Warner Bros. Records,3,3,True,True,42470
3hop1__639955_834494_33939,What was the 1900 population of the city located within the county that also contains Helvetia?,"7,531",3,3,True,True,39592
2hop__73615_42173,When was the company that abolished the dual system of government in Bengal established?,1599,2,1,False,False,53159
2hop__46550_85990,Who were the leaders of the opposition of the party that controlled the house of representatives in 2002?,"anti-slavery activists, modernizers, ex Whigs and ex Free Soilers",2,2,True,True,47194
2hop__353836_80026,"In Willy Wonka and the Chocolate Factory, who played the character that the band who performs Eight Arms to Hold You is named after?",Julie Dawn Cole,2,2,True,True,47584
3hop1__178435_547811_80702,What is the name of the famous bridge in the birthplace of Gloria in D Major's composer?,Rialto Bridge,3,3,True,True,40669
3hop2__93066_88342_90766,When was the last time the winner of the American League East in 2017 met the Dodgers in the event after which the MLB MVP award is given out?,1981,3,3,True,True,43749
4hop1__629520_49925_13759_736921,In what region of Germany is the district where a sermon on Marian devotion was preached by the man who wanted to reform the religion of Victor Razafimahatratra?,Saxony-Anhalt,4,4,True,True,45612
2hop__204146_850295,Who is the sibling of the author of Kapalkundala?,Sanjib Chandra,2,2,True,True,36838
2hop__167577_31122,What century did the author of A Treatise Concerning the Principles of Human Knowledge live in?,18th,2,2,True,True,49032
2hop__130508_32379,What is the oldest college in the state that contains Borough House Plantation?,College of Charles Towne,2,1,False,False,46247
3hop2__132957_433432_40768,"When did the maker of Acura Legend, the manufacturer of Lexus RX and Nissan open US assembly plants?",1981,3,3,True,True,44923
3hop2__158279_71753_70784,What region is directly north of where Israel and the final destination of export crops is?,Kingdom of Saudi Arabia,3,3,True,True,42312
2hop__488811_30110,What happened to the Curonians who lived in the area where Erich Zakowski was born?,expelled by the Soviet Union,2,2,True,True,41809
4hop1__159467_725495_49925_267352,"In New Zealand, 12.6% of Christians belong to a church that is also active in Lesotho. What movement was led by a man who challenged this church?",German Renaissance,4,3,False,False,46990
2hop__107690_124896,Who was the father of The Portrait of George Dyer Talking's creator?,Nicholas Bacon,2,1,False,False,43209
2hop__452580_70131,Who constituted the free crops in the state having Free State of Brunswick?,consisting largely of World War I veterans,2,1,False,False,45500
2hop__63483_786853,Who is the spouse of the person who plays Batman in the Lego Batman Movie?,Amy Poehler,2,1,False,False,46971
4hop1__842143_153080_159767_81096,Who won the 1993 Indy Car Race in the largest city of the state containing the city where the performer of the album Mingus Three is from?,Mario Andretti,4,4,True,True,42552
3hop1__141138_2053_5289,"What UK label was bought by the company which, along with ABC and the network which broadcasted The Chisholms, is the other major broadcaster based in NY?",Oriole Records.,3,3,True,True,44311
4hop1__88342_75218_128008_48717,Who was second pick in the 1999 draft of the league that has a competition where they give out the MLB MVP award after it?,Josh Beckett,4,4,True,True,44584
2hop__71336_604644,Which record label does the band who sang hey now you're an allstar belong to?,429 Records,2,1,False,False,39763
2hop__386236_350892,Where was Osbert Sitwell's sibling educated?,Eton College,2,2,True,True,43782
4hop1__88342_75218_128008_54974,What is the longest home run hit in the league where the team with the most games in the series after which the MLB MVP is awarded plays?,about 575 feet,4,3,False,True,42084
3hop1__198276_709625_84283,Who is the owner of the record label of the performer of What Kind of Love?,Warner Music Group,3,2,False,True,42330
3hop1__129675_39743_24526,"What is the average daytime temperature in the region where Richmond is found, in the state where WGCK-FM is located?",upper 40s–lower 50s °F,3,3,True,True,43925
3hop1__857_846_7849,What other types of theater performance are seen in the city where the Yongle emperor greeted the person to whom the edict was addressed?,"Suzhou pingtan, spoken theatre and puppet theatre",3,3,True,True,46580
3hop1__377943_650651_7262,"Who was a prominent figure at the radio division of the broadcasting company that created the version of The Biggest Loser: The Final Chance, set in the country containing Labu?",Walter Sabo,3,3,True,True,43795
2hop__53175_548781,What is the birth place of the US president with whose election the republican ascendancy of the 1920's began?,Plymouth Notch,2,2,True,True,50706
2hop__780652_93362,What film features Anil Devgan's sibling?,Yeh Raaste Hain Pyaar Ke,2,1,False,False,34996
2hop__207476_625987,"Who is the grandmother of Philippe, Duke of Orléans?",Marie de' Medici,2,2,True,True,40184
2hop__2613_59409,The rapper who owns Aspiro was inspired by what when writing Song Cry?,three different relationships he had in the past,2,2,True,True,42285
2hop__199513_801817,What is the birthplace of the person after whom São José dos Campos was named?,Nazareth,2,1,False,False,43152
2hop__72660_319330,Who is the child of the first person who gave in person state of the union?,Jessie Woodrow Wilson,2,2,True,True,45417
3hop1__28841_547811_41132,How many times did the plague occur in the birth place of Concerto in C Major Op 3 6's composer?,22,3,3,True,True,42749
2hop__753260_71701,When did the Japanese get to Liang Jiahong's birthplace and the rest of Guangdong?,November 5,2,2,True,True,41252
4hop1__443274_17130_70784_61381,When was the region that lies to the north of the country where Sar-El is located and the Persian Gulf established?,1932,4,4,True,True,47845
2hop__16844_20510,When was the entity that was dissolved after the Indian Rebellion in 1857 chartered?,1600,2,2,True,True,50027
